timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,status,error_code,severity,error_count,is_anomaly,ewma_latency,expected_base_latency,latency_deviation,ewma_latency_deviation_for_alert,ewma_alert,logdate,cusum,cusum_alert,combined_alert,persistence_score,incident_probability,priority,anomaly_score,ml_anomaly
2026-01-01 00:11:00,3,2,4,85,71.02,54.7,4,3,2,1,0,0,123.76,70,15,13.26,False,0,0.0,False,False,0,0.23,1,1,0
2026-01-01 00:11:30,5,4,4,167,55.06,55.64,3,3,2,1,0,0,136.74,120,47,23.38,False,0,23.59,False,False,0,0.18,1,1,0
2026-01-01 00:12:00,0,1,0,102,46.54,57.95,5,3,2,1,0,0,126.31,80,22,22.97,False,0,22.18,False,False,0,0.15,1,1,0
2026-01-01 00:12:30,2,4,0,136,52.96,46.52,7,3,2,1,0,0,129.22,130,6,17.88,False,0,4.77,False,False,0,0.17,1,1,0
2026-01-01 00:13:00,5,4,0,153,58.12,54.63,5,3,2,1,0,0,136.35,120,33,22.41,False,0,14.36,False,False,0,0.19,1,1,0
2026-01-01 00:13:30,5,3,1,117,67.63,53.78,2,3,2,1,0,0,130.55,120,3,16.59,False,0,0.0,False,False,0,0.22,1,1,0
2026-01-01 00:14:00,5,3,4,158,60.01,45.57,2,3,2,1,0,0,138.78,120,38,23.01,False,0,14.59,False,False,0,0.19,1,1,0
2026-01-01 00:14:30,4,6,2,155,51.28,47.4,7,3,2,1,0,0,143.65,150,5,17.61,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:15:00,3,2,0,40,39.09,70.2,4,3,2,1,0,0,112.55,70,30,21.33,False,0,6.59,False,False,0,0.13,1,1,0
2026-01-01 00:15:30,5,4,4,146,56.8,58.64,5,3,2,1,0,0,122.59,120,26,22.73,False,0,9.18,False,False,0,0.18,1,1,0
2026-01-01 00:16:00,2,3,3,130,67.16,62.76,6,3,2,1,0,0,124.81,130,0,15.91,False,0,0.0,False,False,0,0.22,1,1,0
2026-01-01 00:16:30,4,5,0,167,50.37,63.75,4,3,2,1,0,0,137.47,150,17,16.24,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 00:17:00,5,4,1,91,37.83,62.35,3,3,2,1,0,0,123.53,120,29,20.07,False,0,5.59,False,False,0,0.12,1,1,0
2026-01-01 00:17:30,1,5,4,193,52.5,49.0,1,3,2,1,0,0,144.37,200,7,16.15,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:18:00,2,3,0,125,65.74,76.12,5,3,2,1,0,0,138.56,130,5,12.8,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:18:30,6,2,3,76,53.25,54.14,4,3,2,1,0,0,119.79,100,24,16.16,False,0,0.59,False,False,0,0.17,1,1,0
2026-01-01 00:19:00,0,1,1,69,44.55,59.29,8,3,2,1,0,0,104.55,80,11,14.61,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 00:19:30,6,4,3,134,69.21,67.33,3,3,2,1,0,0,113.39,100,34,20.43,False,0,10.59,False,False,0,0.22,1,1,0
2026-01-01 00:20:00,0,1,1,124,48.24,61.36,3,3,2,1,0,0,116.57,80,44,27.5,False,0,31.18,False,False,0,0.16,1,1,0
2026-01-01 00:20:30,3,5,3,76,58.73,66.84,6,3,2,1,0,0,104.4,70,6,21.05,False,0,13.77,False,False,0,0.19,1,1,0
2026-01-01 00:21:00,1,5,0,179,56.46,44.68,4,3,2,1,0,0,126.78,200,21,21.04,False,0,11.36,False,False,0,0.18,1,1,0
2026-01-01 00:21:30,6,2,1,77,44.34,63.6,7,3,2,1,0,0,111.85,100,23,21.62,False,0,10.95,False,False,0,0.14,1,1,0
2026-01-01 00:22:00,5,3,2,135,53.65,62.18,5,3,2,1,0,0,118.79,120,15,19.64,False,0,2.54,False,False,0,0.17,1,1,0
2026-01-01 00:22:30,0,1,2,76,75.53,58.63,2,3,2,1,0,0,105.95,80,4,14.95,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 00:23:00,4,6,3,147,57.78,73.35,4,3,2,1,0,0,118.27,150,3,11.36,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:23:30,2,6,2,192,68.3,71.53,6,3,2,1,0,0,140.39,130,62,26.55,False,0,38.59,False,False,0,0.22,1,1,0
2026-01-01 00:24:00,2,3,3,146,43.9,73.67,8,3,2,1,0,0,142.07,130,16,23.39,False,0,31.18,False,False,0,0.14,1,1,0
2026-01-01 00:24:30,1,5,4,185,54.28,70.59,3,3,2,1,0,0,154.95,200,15,20.87,False,0,22.77,False,False,0,0.18,1,1,0
2026-01-01 00:25:00,1,0,0,208,42.42,49.14,3,3,2,1,0,0,170.86,200,8,17.01,False,0,7.36,False,False,0,0.14,1,1,0
2026-01-01 00:25:30,0,1,3,107,65.71,54.48,4,3,2,1,0,0,151.71,80,27,20.01,False,0,10.95,False,False,0,0.21,1,1,0
2026-01-01 00:26:00,3,2,3,48,61.07,71.68,3,3,2,1,0,0,120.59,70,22,20.6,False,0,9.54,False,False,0,0.2,1,1,0
2026-01-01 00:26:30,4,6,3,109,56.93,74.82,2,3,2,1,0,0,117.12,150,41,26.72,False,0,27.13,False,False,0,0.18,1,1,0
2026-01-01 00:27:00,6,4,0,76,53.15,65.6,3,3,2,1,0,0,104.78,100,24,25.91,False,0,27.72,False,False,0,0.17,1,1,0
2026-01-01 00:27:30,4,6,2,147,46.42,36.61,3,3,2,1,0,0,117.45,150,3,19.03,False,0,7.31,False,False,0,0.15,1,1,0
2026-01-01 00:28:00,5,4,3,132,60.04,55.87,4,3,2,1,0,0,121.81,120,12,16.92,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:28:30,4,2,1,141,46.65,52.84,5,3,2,1,0,0,127.57,150,9,14.55,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 00:29:00,4,6,4,144,58.18,65.16,10,3,2,1,0,0,132.5,150,6,11.98,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:29:30,2,3,0,102,65.12,72.76,4,3,2,1,0,0,123.35,130,28,16.79,False,0,4.59,False,False,0,0.21,1,1,0
2026-01-01 00:30:00,3,1,2,65,65.67,64.01,4,3,2,1,0,0,105.84,70,5,13.25,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:30:30,5,4,3,122,45.5,52.63,6,3,2,1,0,0,110.69,120,2,9.88,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 00:31:00,1,5,3,203,61.63,69.01,11,3,2,1,0,0,138.38,200,3,7.81,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:31:30,6,4,0,120,74.73,55.68,2,3,2,1,0,0,132.87,100,20,11.47,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 00:32:00,6,2,4,101,64.34,70.3,6,3,2,1,0,0,123.31,100,1,8.33,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:32:30,3,2,1,96,63.85,54.76,2,3,2,1,0,0,115.12,70,26,13.63,False,0,2.59,False,False,0,0.21,1,1,0
2026-01-01 00:33:00,4,6,3,149,56.82,72.08,9,3,2,1,0,0,125.28,150,1,9.84,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:33:30,0,0,2,76,49.18,65.04,6,3,2,1,0,0,110.5,80,4,8.09,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 00:34:00,3,1,2,85,42.64,62.78,4,3,2,1,0,0,102.85,70,15,10.16,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 00:34:30,2,3,4,125,52.04,67.77,6,3,2,1,0,0,109.49,130,5,8.61,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:35:00,4,5,0,151,66.14,53.89,8,3,2,1,0,0,121.95,150,1,6.33,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:35:30,4,2,1,142,61.89,80.08,3,3,2,1,0,0,127.96,150,8,6.83,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:36:00,1,2,4,232,46.25,55.59,4,3,2,1,0,0,159.17,200,32,14.38,False,0,8.59,False,False,0,0.15,1,1,0
2026-01-01 00:36:30,5,4,4,125,52.93,53.09,9,3,2,1,0,0,148.92,120,5,11.57,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:37:00,3,2,1,67,40.08,46.22,7,3,2,1,0,0,124.34,70,3,9.0,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 00:37:30,2,6,1,142,46.44,58.53,3,3,2,1,0,0,129.64,130,12,9.9,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 00:38:00,3,2,3,86,49.78,71.46,5,3,2,1,0,0,116.55,70,16,11.73,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 00:38:30,3,5,4,55,47.34,60.24,5,3,2,1,0,0,98.08,70,15,12.71,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 00:39:00,4,5,0,152,53.73,57.03,2,3,2,1,0,0,114.26,150,2,9.5,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:39:30,5,4,2,105,54.21,66.29,4,3,2,1,0,0,111.48,120,15,11.15,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:40:00,1,5,2,201,55.99,63.25,1,3,2,1,0,0,138.34,200,1,8.1,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:40:30,2,4,1,151,61.34,59.17,4,3,2,1,0,0,142.14,130,21,11.97,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:41:00,5,3,1,106,49.32,70.57,5,3,2,1,0,0,131.3,120,14,12.58,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 00:41:30,2,3,2,92,44.34,56.71,5,3,2,1,0,0,119.51,130,38,20.21,False,0,14.59,False,False,0,0.14,1,1,0
2026-01-01 00:42:00,4,6,2,128,66.08,63.56,5,3,2,1,0,0,122.05,150,22,20.74,False,0,13.18,False,False,0,0.21,1,1,0
2026-01-01 00:42:30,5,4,4,158,59.84,80.57,4,3,2,1,0,0,132.84,120,38,25.92,False,0,27.77,False,False,0,0.19,1,1,0
2026-01-01 00:43:00,3,5,0,81,62.36,44.56,2,3,2,1,0,0,117.29,70,11,21.44,False,0,15.36,False,False,0,0.2,1,1,0
2026-01-01 00:43:30,2,6,3,123,60.14,45.78,7,3,2,1,0,0,119.0,130,7,17.11,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:44:00,5,4,2,125,70.11,63.29,6,3,2,1,0,0,120.8,120,5,13.48,False,0,0.0,False,False,0,0.23,1,1,0
2026-01-01 00:44:30,4,2,2,160,56.92,53.79,3,3,2,1,0,0,132.56,150,10,12.43,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:45:00,4,5,2,145,39.33,56.36,3,3,2,1,0,0,136.29,150,5,10.2,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 00:45:30,2,6,0,122,73.77,66.45,6,3,2,1,0,0,132.0,130,8,9.54,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 00:46:00,0,1,1,87,76.68,68.64,2,3,2,1,0,0,118.5,80,7,8.78,False,0,0.0,False,False,0,0.25,1,1,0
2026-01-01 00:46:30,4,6,1,155,54.97,51.43,7,3,2,1,0,0,129.45,150,5,7.65,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:47:00,0,0,2,98,51.58,74.61,8,3,2,1,0,0,120.02,80,18,10.75,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:47:30,2,6,3,130,51.48,48.88,5,3,2,1,0,0,123.01,130,0,7.53,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:48:00,4,2,0,147,48.32,59.25,4,3,2,1,0,0,130.21,150,3,6.17,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 00:48:30,6,5,3,86,64.89,67.54,7,3,2,1,0,0,116.95,100,14,8.52,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:49:00,2,6,2,138,61.72,56.82,4,3,2,1,0,0,123.26,130,8,8.36,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:49:30,0,1,3,101,60.47,75.02,2,3,2,1,0,0,116.58,80,21,12.15,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:50:00,5,4,2,118,54.96,71.6,5,3,2,1,0,0,117.01,120,2,9.11,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:50:30,4,5,2,134,59.1,57.71,4,3,2,1,0,0,122.11,150,16,11.18,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:51:00,4,6,4,154,53.96,70.19,2,3,2,1,0,0,131.67,150,4,9.02,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:51:30,6,2,0,100,56.46,48.76,4,3,2,1,0,0,122.17,100,0,6.32,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:52:00,5,3,4,139,58.35,67.72,4,3,2,1,0,0,127.22,120,19,10.12,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:52:30,3,2,4,66,52.31,67.4,6,3,2,1,0,0,108.85,70,4,8.28,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:53:00,0,1,4,51,52.01,73.63,2,3,2,1,0,0,91.5,80,29,14.5,False,0,5.59,False,False,0,0.17,1,1,0
2026-01-01 00:53:30,6,4,1,126,47.44,56.45,10,3,2,1,0,0,101.85,100,26,17.95,False,0,8.18,False,False,0,0.15,1,1,0
2026-01-01 00:54:00,6,5,2,96,45.52,61.15,4,3,2,1,0,0,100.09,100,4,13.76,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 00:54:30,6,2,0,125,49.9,59.77,5,3,2,1,0,0,107.57,100,25,17.14,False,0,1.59,False,False,0,0.16,1,1,0
2026-01-01 00:55:00,5,4,2,110,61.68,73.56,1,3,2,1,0,0,108.3,120,10,14.99,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:55:30,6,2,2,113,62.79,58.36,2,3,2,1,0,0,109.71,100,13,14.4,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 00:56:00,4,6,3,148,41.86,67.03,0,3,2,1,0,0,121.2,150,2,10.68,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 00:56:30,3,1,2,75,71.86,50.89,4,3,2,1,0,0,107.34,70,5,8.97,False,0,0.0,False,False,0,0.23,1,1,0
2026-01-01 00:57:00,0,1,3,91,58.18,65.48,4,3,2,1,0,0,102.44,80,11,9.58,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:57:30,6,2,4,107,65.37,53.72,4,3,2,1,0,0,103.8,100,7,8.81,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 00:58:00,4,6,2,148,58.52,54.53,5,3,2,1,0,0,117.06,150,2,6.77,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 00:58:30,6,5,4,95,54.56,54.79,1,3,2,1,0,0,110.44,100,5,6.24,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 00:59:00,2,6,2,108,53.11,47.89,4,3,2,1,0,0,109.71,130,22,10.96,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 00:59:30,1,5,2,236,46.52,63.99,6,3,2,1,0,0,147.6,200,36,18.48,False,0,12.59,False,False,0,0.15,1,1,0
2026-01-01 01:00:00,5,3,0,111,73.55,68.62,5,3,2,1,0,0,136.62,120,9,15.63,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 01:00:30,5,4,0,119,47.01,47.18,6,3,2,1,0,0,131.33,120,1,11.24,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 01:01:00,4,2,3,147,68.37,85.89,4,3,2,1,0,0,136.03,150,3,8.77,False,0,0.0,False,False,0,0.22,1,1,0
2026-01-01 01:01:30,2,3,4,135,78.99,69.39,7,3,2,1,0,0,135.72,130,5,7.64,False,0,0.0,False,False,0,0.26,1,1,0
2026-01-01 01:02:00,6,2,1,110,53.27,49.32,4,3,2,1,0,0,128.01,100,10,8.35,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:02:30,2,4,0,127,58.57,69.95,3,3,2,1,0,0,127.7,130,3,6.74,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:03:00,3,2,2,49,61.29,68.7,5,3,2,1,0,0,104.09,70,21,11.02,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:03:30,5,4,3,132,52.26,66.84,10,3,2,1,0,0,112.47,120,12,11.31,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:04:00,3,2,4,96,50.41,66.13,6,3,2,1,0,0,107.53,70,26,15.72,False,0,2.59,False,False,0,0.16,1,1,0
2026-01-01 01:04:30,3,5,2,86,65.05,50.79,6,3,2,1,0,0,101.07,70,16,15.8,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 01:05:00,3,2,0,63,58.85,53.53,4,3,2,1,0,0,89.65,70,7,13.16,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:05:30,3,5,1,39,52.12,77.55,4,3,2,1,0,0,74.45,70,31,18.51,False,0,7.59,False,False,0,0.17,1,1,0
2026-01-01 01:06:00,4,5,2,141,55.21,54.51,4,3,2,1,0,0,94.42,150,9,15.66,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 01:06:30,2,6,4,141,59.38,57.19,5,3,2,1,0,0,108.39,130,11,14.26,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:07:00,4,2,3,142,45.57,62.75,3,3,2,1,0,0,118.47,150,8,12.38,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 01:07:30,0,1,4,101,52.9,56.86,6,3,2,1,0,0,113.23,80,21,14.97,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:08:00,0,0,1,89,52.02,57.48,7,3,2,1,0,0,105.96,80,9,13.18,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:08:30,3,5,2,49,62.44,85.55,4,3,2,1,0,0,88.87,70,21,15.52,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:09:00,4,2,3,182,40.84,53.73,0,3,2,1,0,0,116.81,150,32,20.47,False,0,8.59,False,False,0,0.13,1,1,0
2026-01-01 01:09:30,0,1,4,76,60.42,50.99,6,3,2,1,0,0,104.57,80,4,15.53,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:10:00,4,6,3,164,62.61,72.47,7,3,2,1,0,0,122.4,150,14,15.07,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:10:30,2,6,4,147,74.24,54.96,0,3,2,1,0,0,129.78,130,17,15.65,False,0,0.0,False,False,0,0.24,1,1,0
2026-01-01 01:11:00,3,5,2,72,45.81,63.19,3,3,2,1,0,0,112.44,70,2,11.55,False,0,0.0,False,False,0,0.15,1,1,0
2026-01-01 01:11:30,2,3,3,130,32.45,45.71,8,3,2,1,0,0,117.71,130,0,8.09,False,0,0.0,False,False,0,0.11,1,1,0
2026-01-01 01:12:00,5,3,1,93,48.02,56.83,4,3,2,1,0,0,110.3,120,27,13.76,False,0,3.59,False,False,0,0.16,1,1,0
2026-01-01 01:12:30,2,3,2,144,55.84,52.54,6,3,2,1,0,0,120.41,130,14,13.83,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 01:13:00,6,2,1,102,67.28,49.95,4,3,2,1,0,0,114.89,100,2,10.28,False,0,0.0,False,False,0,0.22,1,1,0
2026-01-01 01:13:30,6,2,0,114,54.98,62.47,1,3,2,1,0,0,114.62,100,14,11.4,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 01:14:00,1,2,4,225,54.32,36.56,4,3,2,1,0,0,147.73,200,25,15.48,False,0,1.59,False,False,0,0.18,1,1,0
2026-01-01 01:14:30,4,5,4,146,50.28,70.71,3,3,2,1,0,0,147.21,150,4,12.04,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 01:15:00,4,2,0,139,59.86,66.87,5,3,2,1,0,0,144.75,150,11,11.72,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:15:30,3,2,3,90,54.15,37.45,3,3,2,1,0,0,128.32,70,20,14.21,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 01:16:00,5,3,3,87,59.28,66.92,1,3,2,1,0,0,115.93,120,33,19.85,False,0,9.59,False,False,0,0.19,1,1,0
2026-01-01 01:16:30,1,5,0,193,55.21,61.87,5,3,2,1,0,0,139.05,200,7,15.99,False,0,0.0,False,False,0,0.18,1,1,0
2026-01-01 01:17:00,2,6,4,172,49.1,61.94,7,3,2,1,0,0,148.93,130,42,23.79,False,0,18.59,False,False,0,0.16,1,1,0
2026-01-01 01:17:30,4,5,0,141,48.74,65.92,6,3,2,1,0,0,146.55,150,9,19.36,False,0,4.18,False,False,0,0.16,1,1,0
2026-01-01 01:18:00,6,4,4,125,59.51,52.78,3,3,2,1,0,0,140.09,100,25,21.05,False,0,5.77,False,False,0,0.19,1,1,0
2026-01-01 01:18:30,0,1,2,77,61.61,63.62,4,3,2,1,0,0,121.16,80,3,15.63,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:19:00,5,4,0,106,65.66,60.74,1,3,2,1,0,0,116.61,120,14,15.14,False,0,0.0,False,False,0,0.21,1,1,0
2026-01-01 01:19:30,4,6,0,151,49.02,83.98,7,3,2,1,0,0,126.93,150,1,10.9,False,0,0.0,False,False,0,0.16,1,1,0
2026-01-01 01:20:00,3,5,2,65,51.29,50.78,7,3,2,1,0,0,108.35,70,5,9.13,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:20:30,0,0,0,90,58.6,51.61,6,3,2,1,0,0,102.85,80,10,9.39,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:21:00,1,5,0,203,58.44,48.6,7,3,2,1,0,0,132.89,200,3,7.47,False,0,0.0,False,False,0,0.19,1,1,0
2026-01-01 01:21:30,0,1,2,56,60.34,60.71,4,3,2,1,0,0,109.82,80,24,12.43,False,0,0.59,False,False,0,0.2,1,1,0
2026-01-01 01:22:00,3,2,2,79,61.69,57.83,4,3,2,1,0,0,100.58,70,9,11.4,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:22:30,4,5,0,138,61.66,62.19,4,3,2,1,0,0,111.8,150,12,11.58,False,0,0.0,False,False,0,0.2,1,1,0
2026-01-01 01:23:00,3,1,1,63,51.59,54.82,5,3,2,1,0,0,97.16,70,7,10.21,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:23:30,6,2,1,57,61.32,67.63,5,3,2,1,0,0,85.11,100,43,20.04,False,0,19.59,False,False,0,0.2,1,1,0
2026-01-01 01:24:00,1,0,1,174,67.14,68.02,6,3,2,1,0,0,111.78,200,26,21.83,False,0,22.18,False,False,0,0.22,1,1,0
2026-01-01 01:24:30,4,5,2,158,54.3,69.31,4,3,2,1,0,0,125.65,150,8,17.68,False,0,6.77,False,False,0,0.18,1,1,0
2026-01-01 01:25:00,2,3,1,140,52.58,81.02,2,3,2,1,0,0,129.95,130,10,15.38,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:25:30,5,4,3,115,42.86,44.36,8,3,2,1,0,0,125.47,120,5,12.26,False,0,0.0,False,False,0,0.14,1,1,0
2026-01-01 01:26:00,4,5,0,135,41.37,72.29,3,3,2,1,0,0,128.33,150,15,13.08,False,0,0.0,False,False,0,0.13,1,1,0
2026-01-01 01:26:30,3,2,1,81,70.11,47.1,1,3,2,1,0,0,114.13,70,11,12.46,False,0,0.0,False,False,0,0.23,1,1,0
2026-01-01 01:27:00,1,5,0,160,41.19,58.66,4,3,2,1,0,0,127.89,200,40,20.72,False,0,16.59,False,False,0,0.13,1,1,0
2026-01-01 01:27:30,6,5,0,103,51.5,57.07,8,3,2,1,0,0,120.42,100,3,15.41,False,0,0.0,False,False,0,0.17,1,1,0
2026-01-01 01:28:00,3,1,4,95,57.25,65.72,3,3,2,1,0,0,112.8,70,25,18.28,False,0,1.59,False,False,0,0.19,1,1,0
