timestamp,service,endpoint,region,latency_ms,cpu_usage,memory_usage,queue_lag,amount,error_code,severity,status,error_count,anomaly_probability_%,is_anomaly,client_id,machine_id
2026-06-23 11:45:55,ledger-service,/balance_check,ap-southeast-1,20ms,17m,42MiB,1ms,0.0,,Healthy,Success,5,4,0,CUST-109482,DEV-WIN-84725
2026-06-23 11:45:55,fraud-detection,/kyc,eu-west-1,67ms,120m,207MiB,40ms,0.0,ERR-310,Critical,Failure,13,97,1,CUST-134098,DEV-MAC-75825
2026-06-23 11:45:56,notification-service,/login,us-west-2,397ms,186m,241MiB,8ms,0.0,ERR-901,Critical,Failure,16,95,1,CUST-123456,DEV-WIN-99325
2026-06-23 11:45:56,portfolio-service,/portfolio,us-east-1,244ms,190m,435MiB,25ms,11088.36,ERR-205,Normal,Success,4,14,1,CUST-134098,DEV-WIN-84725
2026-06-23 11:45:56,auth-service,/kyc,us-east-1,33ms,41m,68MiB,1ms,0.0,,Healthy,Success,8,3,0,CUST-134098,DEV-WIN-84725
2026-06-23 11:45:56,payment-api,/deposit,us-east-1,129ms,115m,173MiB,13ms,8589.3,ERR-309,Normal,Success,10,10,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:45:56,investment-engine,/recommendation,us-west-2,40ms,247m,525MiB,20ms,10874.0,ERR-902,Critical,Failure,5,95,1,CUST-109482,DEV-WIN-84725
2026-06-23 11:45:57,auth-service,/logout,us-west-2,43ms,36m,64MiB,4ms,0.0,ERR-110,Normal,Success,19,10,1,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:45:57,notification-service,/login,us-west-2,309ms,33m,355MiB,7ms,0.0,ERR-901,Critical,Failure,11,99,1,CUST-112349,DEV-MAC-0149A5
2026-06-23 11:45:57,fraud-detection,/kyc,us-east-1,71ms,47m,73MiB,7ms,0.0,,Healthy,Success,3,4,0,CUST-112349,DEV-WIN-84725
2026-06-23 11:45:57,payment-api,/deposit,us-west-2,142ms,19m,676MiB,16ms,7646.63,ERR-901,Critical,Failure,17,93,1,CUST-123456,DEV-WIN-84725
2026-06-23 11:45:57,ledger-service,/balance_check,us-west-2,27ms,25m,56MiB,4ms,0.0,ERR-202,Normal,Success,10,10,1,CUST-134098,DEV-LIN-11235
2026-06-23 11:45:58,investment-engine,/trade,ap-southeast-1,121ms,25m,40MiB,1ms,9767.35,,Healthy,Success,1,2,0,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:45:58,portfolio-service,/trade,us-west-2,140ms,11m,596MiB,36ms,12705.84,ERR-901,Critical,Failure,5,98,1,CUST-134098,DEV-LIN-11235
2026-06-23 11:45:58,notification-service,/transfer,ap-southeast-1,134ms,87m,161MiB,12ms,0.0,ERR-306,Normal,Success,17,5,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:45:58,payment-api,/withdrawal,us-east-1,148ms,97m,162MiB,13ms,7226.79,ERR-202,Normal,Success,19,7,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:45:58,ledger-service,/balance_check,us-east-1,6ms,18m,41MiB,2ms,0.0,,Healthy,Success,14,0,0,CUST-112349,DEV-WIN-99325
2026-06-23 11:45:59,portfolio-service,/portfolio,us-east-1,254ms,173m,507MiB,25ms,7821.58,ERR-202,Normal,Success,18,14,1,CUST-112349,DEV-MAC-75825
2026-06-23 11:45:59,notification-service,/transfer,us-west-2,253ms,35m,193MiB,39ms,0.0,ERR-904,Critical,Failure,18,95,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:45:59,ledger-service,/balance_check,us-west-2,26ms,28m,48MiB,4ms,0.0,ERR-107,Normal,Success,14,5,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:45:59,auth-service,/logout,us-west-2,47ms,33m,70MiB,5ms,0.0,ERR-905,Normal,Success,7,9,1,CUST-100483,DEV-WIN-84725
2026-06-23 11:45:59,fraud-detection,/payment,us-west-2,73ms,192m,308MiB,12ms,0.0,ERR-903,High,Failure,20,82,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:00,ledger-service,/balance_check,ap-southeast-1,18ms,12m,16MiB,1ms,0.0,,Healthy,Success,19,0,0,CUST-123456,DEV-WIN-99325
2026-06-23 11:46:00,payment-api,/withdrawal,eu-west-1,216ms,24m,796MiB,12ms,2179.26,ERR-901,Critical,Failure,7,98,1,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:00,portfolio-service,/portfolio,ap-southeast-1,52ms,32m,192MiB,8ms,8919.29,,Healthy,Success,14,3,0,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:00,auth-service,/logout,us-east-1,50ms,37m,69MiB,5ms,0.0,ERR-204,Normal,Success,18,11,1,CUST-109482,DEV-MAC-75825
2026-06-23 11:46:00,notification-service,/payment,us-east-1,46ms,38m,8MiB,2ms,0.0,,Healthy,Success,8,4,0,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:01,payment-api,/payment,eu-west-1,166ms,145m,418MiB,34ms,4003.2,ERR-901,Critical,Failure,4,97,1,CUST-134098,DEV-LIN-11235
2026-06-23 11:46:01,investment-engine,/recommendation,eu-west-1,102ms,32m,104MiB,33ms,12339.41,ERR-305,Critical,Failure,19,97,1,CUST-112349,DEV-MAC-0149A5
2026-06-23 11:46:01,notification-service,/payment,us-east-1,64ms,24m,123MiB,7ms,0.0,,Healthy,Success,19,0,0,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:01,ledger-service,/balance_check,eu-west-1,4ms,21m,2MiB,2ms,0.0,,Healthy,Success,13,0,0,CUST-134098,DEV-LIN-11235
2026-06-23 11:46:01,trading-engine,/trade,us-east-1,13ms,167m,398MiB,2ms,6410.31,ERR-308,Normal,Success,12,12,1,CUST-112349,DEV-LIN-11235
2026-06-23 11:46:02,notification-service,/payment,us-west-2,388ms,122m,191MiB,9ms,0.0,ERR-902,Critical,Failure,1,98,1,CUST-112349,DEV-LIN-11235
2026-06-23 11:46:02,fraud-detection,/payment,ap-southeast-1,99ms,62m,81MiB,5ms,0.0,,Healthy,Success,17,1,0,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:02,portfolio-service,/trade,eu-west-1,148ms,19m,93MiB,48ms,9139.64,ERR-206,Critical,Failure,13,99,1,CUST-123456,DEV-WIN-99325
2026-06-23 11:46:02,investment-engine,/withdrawal,ap-southeast-1,176ms,175m,362MiB,20ms,6507.51,ERR-702,Normal,Success,7,15,1,CUST-109482,DEV-WIN-99325
2026-06-23 11:46:02,trading-engine,/payment,us-west-2,324ms,18m,686MiB,40ms,7378.35,ERR-901,Critical,Failure,12,97,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:03,auth-service,/login,ap-southeast-1,22ms,2m,15MiB,1ms,0.0,,Healthy,Success,9,0,0,CUST-123456,DEV-MAC-75825
2026-06-23 11:46:03,notification-service,/transfer,ap-southeast-1,131ms,92m,200MiB,13ms,0.0,ERR-108,Normal,Success,19,15,1,CUST-112349,DEV-LIN-11235
2026-06-23 11:46:03,ledger-service,/balance_check,ap-southeast-1,19ms,15m,41MiB,3ms,0.0,,Healthy,Success,2,4,0,CUST-123456,DEV-MAC-75825
2026-06-23 11:46:03,fraud-detection,/payment,eu-west-1,332ms,134m,360MiB,6ms,0.0,ERR-904,Critical,Failure,15,97,1,CUST-134098,DEV-WIN-84725
2026-06-23 11:46:03,investment-engine,/trade,us-west-2,97ms,82m,425MiB,24ms,10665.62,ERR-108,High,Failure,17,86,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:04,notification-service,/login,ap-southeast-1,95ms,79m,138MiB,8ms,0.0,ERR-702,Normal,Success,16,15,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:04,ledger-service,/balance_check,eu-west-1,28ms,29m,48MiB,5ms,0.0,ERR-301,Normal,Success,19,10,1,CUST-112349,DEV-MAC-75825
2026-06-23 11:46:04,trading-engine,/trade,eu-west-1,324ms,33m,156MiB,18ms,7626.04,ERR-904,Critical,Failure,10,99,1,CUST-109482,DEV-MAC-75825
2026-06-23 11:46:04,auth-service,/login,ap-southeast-1,43ms,42m,80MiB,5ms,0.0,ERR-107,Normal,Success,19,6,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:04,payment-api,/withdrawal,ap-southeast-1,46ms,28m,53MiB,4ms,8618.65,,Healthy,Success,2,4,0,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:05,trading-engine,/trade,eu-west-1,377ms,104m,692MiB,12ms,1051.46,ERR-901,Critical,Failure,12,100,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:05,investment-engine,/portfolio,ap-southeast-1,288ms,167m,448MiB,26ms,11107.45,ERR-205,Normal,Success,12,5,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:05,notification-service,/login,eu-west-1,105ms,31m,433MiB,44ms,0.0,ERR-901,Critical,Failure,4,92,1,CUST-100483,DEV-WIN-84725
2026-06-23 11:46:05,portfolio-service,/trade,eu-west-1,281ms,216m,630MiB,12ms,12306.35,ERR-901,Critical,Failure,10,90,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:05,fraud-detection,/transfer,eu-west-1,73ms,151m,463MiB,43ms,0.0,ERR-103,Critical,Failure,17,92,1,CUST-109482,DEV-WIN-99325
2026-06-23 11:46:06,payment-api,/payment,us-east-1,135ms,114m,194MiB,15ms,5522.59,ERR-301,Normal,Success,5,11,1,CUST-134098,DEV-WIN-84725
2026-06-23 11:46:06,fraud-detection,/transfer,us-west-2,222ms,135m,756MiB,49ms,0.0,ERR-901,Critical,Failure,9,92,1,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:06,auth-service,/logout,us-west-2,44ms,36m,57MiB,5ms,0.0,ERR-703,Normal,Success,9,8,1,CUST-112349,DEV-MAC-0149A5
2026-06-23 11:46:06,ledger-service,/balance_check,ap-southeast-1,25ms,26m,59MiB,5ms,0.0,ERR-705,Normal,Success,19,12,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:06,portfolio-service,/performance,us-west-2,26ms,123m,218MiB,28ms,11487.27,ERR-705,High,Failure,14,86,1,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:07,ledger-service,/balance_check,us-east-1,2ms,17m,16MiB,2ms,0.0,,Healthy,Success,4,1,0,CUST-134098,DEV-MAC-0149A5
2026-06-23 11:46:07,trading-engine,/trade,eu-west-1,242ms,89m,456MiB,39ms,457.65,ERR-904,Critical,Failure,3,95,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:07,auth-service,/logout,ap-southeast-1,13ms,28m,27MiB,2ms,0.0,,Healthy,Success,12,0,0,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:07,notification-service,/login,eu-west-1,247ms,229m,686MiB,44ms,0.0,ERR-901,Critical,Failure,2,100,1,CUST-134098,DEV-WIN-84725
2026-06-23 11:46:07,fraud-detection,/payment,eu-west-1,145ms,45m,263MiB,47ms,0.0,ERR-202,Critical,Failure,15,99,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:08,investment-engine,/recommendation,us-east-1,239ms,165m,457MiB,20ms,8428.94,ERR-206,Normal,Success,9,13,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:08,payment-api,/transfer,eu-west-1,400ms,237m,731MiB,18ms,9146.11,ERR-901,Critical,Failure,15,91,1,CUST-112349,DEV-WIN-84725
2026-06-23 11:46:08,fraud-detection,/payment,us-east-1,148ms,186m,535MiB,10ms,0.0,ERR-701,Normal,Success,10,15,1,CUST-109482,DEV-WIN-99325
2026-06-23 11:46:08,portfolio-service,/portfolio,us-east-1,293ms,160m,451MiB,28ms,10701.85,ERR-305,Normal,Success,3,7,1,CUST-112349,DEV-MAC-75825
2026-06-23 11:46:08,trading-engine,/payment,eu-west-1,272ms,90m,741MiB,7ms,9632.8,ERR-901,Critical,Failure,17,91,1,CUST-112349,DEV-MAC-75825
2026-06-23 11:46:09,portfolio-service,/trade,us-east-1,167ms,163m,357MiB,18ms,8267.17,ERR-309,Normal,Success,14,12,1,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:09,fraud-detection,/kyc,us-east-1,142ms,197m,505MiB,9ms,0.0,ERR-308,Normal,Success,2,12,1,CUST-123456,DEV-WIN-99325
2026-06-23 11:46:09,payment-api,/payment,eu-west-1,205ms,246m,736MiB,32ms,4723.53,ERR-901,Critical,Failure,17,91,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:09,auth-service,/login,eu-west-1,48ms,43m,71MiB,4ms,0.0,ERR-905,Normal,Success,12,13,1,CUST-134098,DEV-MAC-0149A5
2026-06-23 11:46:09,investment-engine,/trade,eu-west-1,195ms,218m,677MiB,44ms,6542.65,ERR-901,Critical,Failure,18,99,1,CUST-123456,DEV-MAC-75825
2026-06-23 11:46:10,notification-service,/payment,us-east-1,86ms,34m,124MiB,8ms,0.0,,Healthy,Success,5,2,0,CUST-134098,DEV-MAC-75825
2026-06-23 11:46:10,portfolio-service,/performance,ap-southeast-1,242ms,191m,457MiB,22ms,13940.75,ERR-203,Normal,Success,20,9,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:10,fraud-detection,/payment,us-west-2,10ms,185m,275MiB,16ms,0.0,ERR-105,Critical,Failure,13,100,1,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:10,auth-service,/login,ap-southeast-1,23ms,3m,8MiB,2ms,0.0,,Healthy,Success,13,2,0,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:10,trading-engine,/trade,us-west-2,378ms,159m,746MiB,8ms,5851.1,ERR-901,Critical,Failure,13,93,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:11,auth-service,/kyc,eu-west-1,13ms,19m,35MiB,1ms,0.0,,Healthy,Success,16,0,0,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:11,payment-api,/payment,us-west-2,298ms,167m,173MiB,20ms,3018.25,ERR-902,Critical,Failure,7,97,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:11,trading-engine,/transfer,us-west-2,10ms,44m,598MiB,26ms,2568.27,ERR-901,Critical,Failure,11,94,1,CUST-109482,DEV-WIN-99325
2026-06-23 11:46:11,fraud-detection,/payment,us-west-2,78ms,169m,384MiB,46ms,0.0,ERR-307,Critical,Failure,6,100,1,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:11,ledger-service,/balance_check,us-west-2,28ms,26m,54MiB,5ms,0.0,ERR-904,Normal,Success,2,8,1,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:12,trading-engine,/transfer,eu-west-1,288ms,64m,76MiB,7ms,8593.67,ERR-904,Critical,Failure,1,98,1,CUST-134098,DEV-MAC-0149A5
2026-06-23 11:46:12,ledger-service,/balance_check,ap-southeast-1,27ms,29m,50MiB,4ms,0.0,ERR-901,Normal,Success,14,5,1,CUST-134098,DEV-WIN-84725
2026-06-23 11:46:12,notification-service,/login,ap-southeast-1,4ms,45m,62MiB,5ms,0.0,,Healthy,Success,1,0,0,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:12,payment-api,/withdrawal,us-east-1,55ms,33m,38MiB,8ms,6662.89,,Healthy,Success,10,3,0,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:12,fraud-detection,/kyc,ap-southeast-1,19ms,77m,6MiB,3ms,0.0,,Healthy,Success,10,1,0,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:13,auth-service,/kyc,us-east-1,3ms,5m,16MiB,1ms,0.0,,Healthy,Success,3,1,0,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:13,ledger-service,/balance_check,us-east-1,15ms,7m,10MiB,1ms,0.0,,Healthy,Success,1,0,0,CUST-134098,DEV-MAC-75825
2026-06-23 11:46:13,trading-engine,/payment,us-west-2,5ms,102m,650MiB,21ms,8234.68,ERR-901,Critical,Failure,5,95,1,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:13,investment-engine,/recommendation,ap-southeast-1,36ms,14m,356MiB,1ms,14261.3,,Healthy,Success,2,5,0,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:13,portfolio-service,/performance,us-east-1,157ms,125m,64MiB,6ms,6897.0,,Healthy,Success,14,4,0,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:14,trading-engine,/trade,us-east-1,6ms,33m,93MiB,1ms,7338.78,,Healthy,Success,13,5,0,CUST-109482,DEV-LIN-11235
2026-06-23 11:46:14,notification-service,/payment,us-east-1,7ms,4m,25MiB,7ms,0.0,,Healthy,Success,15,1,0,CUST-112349,DEV-WIN-84725
2026-06-23 11:46:14,fraud-detection,/payment,us-west-2,118ms,82m,728MiB,18ms,0.0,ERR-901,Critical,Failure,3,95,1,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:14,auth-service,/logout,us-west-2,47ms,39m,67MiB,5ms,0.0,ERR-304,Normal,Success,18,12,1,CUST-134098,DEV-MAC-75825
2026-06-23 11:46:14,payment-api,/withdrawal,us-west-2,46ms,41m,480MiB,49ms,987.07,ERR-901,Critical,Failure,5,98,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:15,portfolio-service,/trade,ap-southeast-1,133ms,19m,175MiB,12ms,9555.57,,Healthy,Success,15,3,0,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:15,notification-service,/payment,ap-southeast-1,20ms,6m,5MiB,1ms,0.0,,Healthy,Success,10,2,0,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:15,ledger-service,/balance_check,eu-west-1,18ms,14m,8MiB,3ms,0.0,,Healthy,Success,4,3,0,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:15,payment-api,/payment,ap-southeast-1,13ms,32m,102MiB,9ms,9546.9,,Healthy,Success,1,5,0,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:15,fraud-detection,/kyc,ap-southeast-1,142ms,175m,557MiB,9ms,0.0,ERR-206,Normal,Success,11,12,1,CUST-100483,DEV-WIN-99325
2026-06-23 11:46:16,payment-api,/transfer,ap-southeast-1,82ms,6m,3MiB,10ms,882.41,,Healthy,Success,12,5,0,CUST-112349,DEV-WIN-99325
2026-06-23 11:46:16,trading-engine,/transfer,us-east-1,10ms,52m,74MiB,1ms,6676.4,,Healthy,Success,18,0,0,CUST-109482,DEV-MAC-75825
2026-06-23 11:46:16,ledger-service,/balance_check,us-west-2,25ms,30m,49MiB,4ms,0.0,ERR-110,Normal,Success,6,8,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:16,portfolio-service,/trade,eu-west-1,281ms,77m,515MiB,32ms,8285.1,ERR-901,Critical,Failure,20,91,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:16,auth-service,/logout,eu-west-1,46ms,39m,64MiB,5ms,0.0,ERR-208,Normal,Success,7,9,1,CUST-112349,DEV-MAC-75825
2026-06-23 11:46:17,portfolio-service,/trade,eu-west-1,189ms,192m,765MiB,32ms,9544.43,ERR-901,Critical,Failure,12,95,1,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:17,trading-engine,/payment,us-west-2,225ms,108m,545MiB,47ms,6922.08,ERR-901,Critical,Failure,12,93,1,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:17,ledger-service,/balance_check,eu-west-1,1ms,17m,41MiB,1ms,0.0,,Healthy,Success,14,1,0,CUST-112349,DEV-WIN-84725
2026-06-23 11:46:17,auth-service,/login,us-west-2,49ms,45m,67MiB,5ms,0.0,ERR-110,Normal,Success,20,9,1,CUST-134098,DEV-MAC-0149A5
2026-06-23 11:46:17,payment-api,/withdrawal,us-east-1,125ms,102m,164MiB,14ms,1336.31,ERR-310,Normal,Success,11,15,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:18,auth-service,/kyc,us-east-1,27ms,21m,48MiB,1ms,0.0,,Healthy,Success,13,1,0,CUST-100483,DEV-LIN-11235
2026-06-23 11:46:18,portfolio-service,/portfolio,eu-west-1,288ms,181m,459MiB,29ms,5762.91,ERR-902,Normal,Success,5,15,1,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:18,fraud-detection,/kyc,us-east-1,16ms,93m,5MiB,4ms,0.0,,Healthy,Success,2,3,0,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:18,trading-engine,/trade,us-west-2,285ms,106m,650MiB,47ms,6206.81,ERR-901,Critical,Failure,10,95,1,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:18,investment-engine,/portfolio,ap-southeast-1,274ms,163m,496MiB,26ms,13971.3,ERR-905,Normal,Success,8,11,1,CUST-112349,DEV-MAC-0149A5
2026-06-23 11:46:19,auth-service,/kyc,ap-southeast-1,2ms,37m,24MiB,3ms,0.0,,Healthy,Success,2,4,0,CUST-109482,DEV-WIN-84725
2026-06-23 11:46:19,trading-engine,/transfer,ap-southeast-1,14ms,115m,213MiB,2ms,3254.99,,Healthy,Success,7,0,0,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:19,fraud-detection,/kyc,ap-southeast-1,15ms,74m,205MiB,6ms,0.0,,Healthy,Success,10,1,0,CUST-123456,DEV-WIN-99325
2026-06-23 11:46:19,portfolio-service,/trade,us-east-1,29ms,51m,254MiB,8ms,13030.68,,Healthy,Success,14,0,0,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:19,ledger-service,/balance_check,us-east-1,29ms,28m,50MiB,5ms,0.0,ERR-302,Normal,Success,5,5,1,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:20,trading-engine,/trade,us-east-1,15ms,188m,363MiB,2ms,556.14,ERR-703,Normal,Success,12,5,1,CUST-109482,DEV-LIN-11235
2026-06-23 11:46:20,portfolio-service,/portfolio,ap-southeast-1,39ms,54m,85MiB,3ms,9362.41,,Healthy,Success,16,1,0,CUST-112349,DEV-WIN-84725
2026-06-23 11:46:20,payment-api,/transfer,us-west-2,138ms,137m,750MiB,49ms,4511.5,ERR-901,Critical,Failure,17,92,1,CUST-123456,DEV-LIN-11235
2026-06-23 11:46:20,ledger-service,/balance_check,ap-southeast-1,9ms,17m,16MiB,1ms,0.0,,Healthy,Success,17,4,0,CUST-134098,DEV-LIN-11235
2026-06-23 11:46:20,notification-service,/transfer,us-east-1,139ms,82m,196MiB,13ms,0.0,ERR-108,Normal,Success,18,11,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:21,portfolio-service,/performance,us-east-1,88ms,90m,223MiB,1ms,14375.74,,Healthy,Success,15,0,0,CUST-109482,DEV-MAC-75825
2026-06-23 11:46:21,payment-api,/withdrawal,us-west-2,246ms,46m,265MiB,3ms,9701.13,ERR-901,Critical,Failure,14,96,1,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:21,fraud-detection,/transfer,us-east-1,74ms,82m,38MiB,7ms,0.0,,Healthy,Success,15,1,0,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:21,investment-engine,/trade,us-east-1,178ms,161m,355MiB,18ms,8655.6,ERR-308,Normal,Success,12,14,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:21,auth-service,/login,us-east-1,4ms,32m,3MiB,2ms,0.0,,Healthy,Success,11,2,0,CUST-134098,DEV-WIN-99325
2026-06-23 11:46:22,fraud-detection,/payment,eu-west-1,77ms,201m,313MiB,43ms,0.0,ERR-110,Critical,Failure,8,92,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:22,auth-service,/logout,eu-west-1,1ms,8m,33MiB,3ms,0.0,,Healthy,Success,10,5,0,CUST-112349,DEV-WIN-99325
2026-06-23 11:46:22,portfolio-service,/trade,us-east-1,102ms,61m,206MiB,7ms,13480.93,,Healthy,Success,16,2,0,CUST-112349,DEV-MAC-75825
2026-06-23 11:46:22,ledger-service,/balance_check,us-west-2,27ms,27m,55MiB,5ms,0.0,ERR-902,Normal,Success,19,8,1,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:22,payment-api,/payment,ap-southeast-1,73ms,34m,21MiB,9ms,4791.28,,Healthy,Success,10,2,0,CUST-112349,DEV-MAC-0149A5
2026-06-23 11:46:23,auth-service,/logout,us-east-1,44ms,38m,60MiB,4ms,0.0,ERR-204,Normal,Success,9,13,1,CUST-123456,DEV-MAC-0149A5
2026-06-23 11:46:23,fraud-detection,/payment,us-east-1,127ms,187m,589MiB,8ms,0.0,ERR-310,Normal,Success,4,11,1,CUST-100483,DEV-MAC-0149A5
2026-06-23 11:46:23,ledger-service,/balance_check,us-east-1,25ms,27m,60MiB,5ms,0.0,ERR-209,Normal,Success,1,14,1,CUST-112349,DEV-WIN-84725
2026-06-23 11:46:23,trading-engine,/transfer,ap-southeast-1,18ms,157m,348MiB,3ms,3541.62,ERR-204,Normal,Success,17,13,1,CUST-100483,DEV-MAC-75825
2026-06-23 11:46:23,notification-service,/payment,eu-west-1,225ms,89m,468MiB,18ms,0.0,ERR-901,Critical,Failure,19,92,1,CUST-112349,DEV-WIN-99325
2026-06-23 11:46:24,notification-service,/transfer,ap-southeast-1,63ms,22m,17MiB,10ms,0.0,,Healthy,Success,10,0,0,CUST-109482,DEV-MAC-0149A5
2026-06-23 11:46:24,trading-engine,/trade,ap-southeast-1,9ms,108m,193MiB,1ms,5763.1,,Healthy,Success,11,2,0,CUST-123456,DEV-WIN-84725
2026-06-23 11:46:24,ledger-service,/balance_check,eu-west-1,25ms,27m,56MiB,4ms,0.0,ERR-201,Normal,Success,16,14,1,CUST-112349,DEV-WIN-84725
